[2024-03-11 21:01:46,148][train][INFO] - epoch: 0 || adv_avg_loss: 0.6583 |cl_avg_loss: 45.8591 | tot_avg_loss: 5.2442 |
[2024-03-11 21:01:51,621][train][INFO] - ---------valid result! ----------
[2024-03-11 21:01:51,621][train][INFO] - HIT@5: 0.0022|  NDCG@5: 0.0012| HIT@10: 0.0044|  NDCG@10: 0.0019| HIT@20: 0.0089|  NDCG@20: 0.0031
[2024-03-11 21:01:51,628][train][INFO] - saving model after new best score: 0.0031
[2024-03-11 21:01:56,008][train][INFO] - epoch: 1 || adv_avg_loss: 0.5941 |cl_avg_loss: 21.6653 | tot_avg_loss: 2.7607 |
[2024-03-11 21:02:02,233][train][INFO] - ---------valid result! ----------
[2024-03-11 21:02:02,233][train][INFO] - HIT@5: 0.0041|  NDCG@5: 0.0026| HIT@10: 0.0065|  NDCG@10: 0.0034| HIT@20: 0.0121|  NDCG@20: 0.0048
[2024-03-11 21:02:02,243][train][INFO] - saving model after new best score: 0.0048
[2024-03-11 21:02:06,742][train][INFO] - epoch: 2 || adv_avg_loss: 0.5651 |cl_avg_loss: 14.8955 | tot_avg_loss: 2.0547 |
[2024-03-11 21:02:12,932][train][INFO] - ---------valid result! ----------
[2024-03-11 21:02:12,933][train][INFO] - HIT@5: 0.0049|  NDCG@5: 0.0029| HIT@10: 0.0086|  NDCG@10: 0.0041| HIT@20: 0.0166|  NDCG@20: 0.0061
[2024-03-11 21:02:12,939][train][INFO] - saving model after new best score: 0.0061
[2024-03-11 21:02:17,416][train][INFO] - epoch: 3 || adv_avg_loss: 0.5462 |cl_avg_loss: 11.1208 | tot_avg_loss: 1.6583 |
[2024-03-11 21:02:23,173][train][INFO] - ---------valid result! ----------
[2024-03-11 21:02:23,173][train][INFO] - HIT@5: 0.0046|  NDCG@5: 0.0026| HIT@10: 0.0097|  NDCG@10: 0.0043| HIT@20: 0.0210|  NDCG@20: 0.0071
[2024-03-11 21:02:23,181][train][INFO] - saving model after new best score: 0.0071
[2024-03-11 21:02:27,640][train][INFO] - epoch: 4 || adv_avg_loss: 0.5317 |cl_avg_loss: 8.9801 | tot_avg_loss: 1.4297 |
[2024-03-11 21:02:33,592][train][INFO] - ---------valid result! ----------
